poi_id,poi_name,poi_category,poi_latitude,poi_longitude,poi_ratings,,,,,
5652769337,Avicola La Pradera,supermarket,-0.219245899977725,-78.3553914,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
4693397260,Restaurant Parisien,restaurant,58.4167487009881,15.616989,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
2293255822,東玉川町,bus-stop,35.598005699698,139.6744867,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
10253931812,Пельмешка,coffee-shop,57.147299200333,33.1099432,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
1423905597,みやぎ原保育園,kindergarten,26.2094490001428,127.694197,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
3067875439,Bellevaux Chemin de Cligneval,bus-stop,50.4022838993643,6.0035683,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
10062007116,Заполье,bus-stop,59.3794977014202,29.4976956,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
469787262,Palmerston Road,bus-stop,51.6123031991581,-0.1106141,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
961560024,Parc de Bray,park,44.8006948157381,-0.542636683281115,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
19809385,The Stocks Inn,pub,50.8195041992818,-1.9793208,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
3805445611,Ąžuolų būda,bus-stop,54.706026999337,23.525676,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
368670909,우리마트,supermarket,35.8067749997169,128.509689,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
6159184719,John Joe’s,pub,52.7976363990843,-6.1597175,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
2979179658,Dr. Richard Petras,doctor,47.8883536999642,7.7213947,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
326093592,New Metropole,pub,49.5562484995562,5.8767203,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
